Id,Prediction
7973,24.9771
7974,16.0869
7975,7.9061
7976,10.9247
7977,18.9838
7978,21.5065
7979,22.3802
7980,37.1552
7981,21.711
7982,20.9795
7983,11.4116
7984,28.1251
7985,29.0339
7986,20.8189
7987,46.1332
7988,22.4987
7989,59.676
7990,29.3044
7991,65.0943
7992,10.4596
7993,13.0254
7994,24.0791
7995,17.3372
7996,29.9219
7997,29.0372
7998,19.27
7999,26.1211
8000,19.3828
8001,14.8129
8002,27.1988
8003,8.9733
8004,27.906
8005,22.9173
8006,18.8417
8007,52.0346
8008,22.7342
8009,23.6082
8010,15.0793
8011,28.259
8012,8.039
8013,32.6489
8014,20.422
8015,24.7233
8016,22.7734
8017,30.6136
8018,13.6139
8019,24.1512
8020,11.8975
8021,27.0765
8022,19.0226
8023,15.6945
8024,20.5564
8025,11.3682
8026,24.0755
8027,8.9791
8028,30.4669
8029,23.2442
8030,26.8706
8031,9.6792
8032,11.8065
8033,37.7751
8034,29.1678
8035,28.0816
8036,22.9015
8037,35.3696
8038,9.8975
8039,15.9423
8040,25.7697
8041,25.1815
8042,24.5249
8043,9.0324
8044,8.794
8045,63.6862
8046,21.3081
8047,26.0491
8048,16.5563
8049,30.7071
8050,27.1572
8051,31.2545
8052,23.0616
8053,31.5642
8054,12.2928
8055,23.3081
8056,43.1486
8057,9.5721
8058,35.7572
8059,35.5844
8060,20.1677
8061,16.0592
8062,30.886
8063,5.7688
8064,19.857
8065,23.0557
8066,8.6112
8067,27.5792
8068,37.7268
8069,37.9606
8070,28.0524
8071,24.2164
8072,6.9831
8073,20.7494
8074,21.0884
8075,36.2855
8076,40.9373
8077,13.3931
8078,31.5157
8079,43.2207
8080,26.3901
8081,30.3041
8082,32.2843
8083,22.7224
8084,8.9489
8085,29.1426
8086,13.932
8087,23.3516
8088,14.2196
8089,25.7863
8090,19.2293
8091,7.2212
8092,25.0342
8093,66.528
8094,32.0167
8095,24.5035
8096,31.5425
8097,46.2256
8098,30.208
8099,37.8941
8100,34.2129
8101,30.4238
8102,29.1697
8103,14.5475
8104,23.3633
8105,60.1955
8106,20.3869
8107,11.3762
8108,33.5778
8109,11.2018
8110,46.8031
8111,29.4119
8112,14.5231
8113,22.0578
8114,14.3923
8115,33.9404
8116,34.0507
8117,45.0868
8118,23.1462
8119,26.4112
8120,21.193
8121,54.6578
8122,29.9028
8123,31.9832
8124,22.238
8125,26.7903
8126,13.2346
8127,22.3967
8128,14.9505
8129,20.8394
8130,8.7927
8131,27.5266
8132,27.0216
8133,64.1178
8134,9.4578
8135,30.6981
8136,7.7812
8137,31.9844
8138,19.3951
8139,36.3403
8140,21.6247
8141,33.3239
8142,34.6662
8143,23.996
8144,62.9015
8145,24.541
8146,22.7232
8147,22.5258
8148,20.6141
8149,25.3815
8150,7.7483
8151,29.05
8152,29.385
8153,20.3771
8154,39.8659
8155,14.3166
8156,24.2956
8157,27.7695
8158,22.6455
8159,26.3792
8160,8.2115
8161,14.158
8162,27.1047
8163,7.8313
8164,36.5589
8165,23.2642
8166,7.0019
8167,42.827
8168,7.3353
8169,32.2342
8170,29.5663
8171,15.9344
8172,14.9528
8173,16.6913
8174,54.2319
8175,15.7134
8176,31.5475
8177,14.7487
8178,19.2592
8179,12.9538
8180,28.9437
8181,27.7425
8182,19.0301
8183,21.6978
8184,28.0427
8185,33.401
8186,42.5712
8187,8.5306
8188,17.372
8189,25.6397
8190,23.8761
8191,13.1562
8192,19.1037
8193,18.6947
8194,22.4364
8195,10.2074
8196,33.6853
8197,8.4903
8198,10.1047
8199,18.0798
8200,27.8178
8201,17.5989
8202,17.3794
8203,30.0185
8204,35.3807
8205,34.5938
8206,32.7092
8207,13.3505
8208,31.8107
8209,15.0049
8210,28.9638
8211,21.8023
8212,17.2788
8213,32.2081
8214,23.0207
8215,26.06
8216,17.2874
8217,30.7775
8218,14.563
8219,16.8665
8220,36.3338
8221,9.5987
8222,20.6863
8223,14.1084
8224,22.1835
8225,61.6725
8226,24.7323
8227,27.1148
8228,31.089
8229,20.4604
8230,28.6955
8231,22.388
8232,19.1522
8233,14.5168
8234,22.1156
8235,10.3771
8236,13.2368
8237,26.9122
8238,23.8063
8239,18.5616
8240,43.3447
8241,6.3158
8242,27.2454
8243,15.7186
8244,64.3827
8245,16.8371
8246,24.6527
8247,27.5316
8248,21.045
8249,28.8244
8250,20.8104
8251,39.3182
8252,41.7754
8253,41.4314
8254,77.5537
8255,25.2898
8256,25.6252
8257,22.1248
8258,10.3741
8259,6.9397
8260,35.9149
8261,10.9606
8262,26.0472
8263,6.6141
8264,25.1816
8265,9.6194
8266,20.5182
8267,8.9138
8268,21.9696
8269,12.2459
8270,24.9125
8271,10.7273
8272,35.1337
8273,60.0987
8274,27.4999
8275,10.7446
8276,24.0623
8277,25.8858
8278,24.8199
8279,24.774
8280,56.3884
8281,34.1087
8282,24.0067
8283,16.93
8284,18.7748
8285,17.4791
8286,26.6064
8287,11.318
8288,13.9523
8289,59.6764
8290,22.4846
8291,9.6376
8292,35.3519
8293,23.4719
8294,27.6314
8295,23.5189
8296,33.6285
8297,19.3761
8298,58.8965
8299,14.0963
8300,18.9135
8301,17.5239
8302,20.5193
8303,25.3582
8304,16.0212
8305,18.1875
8306,8.3003
8307,21.0982
8308,23.7166
8309,9.6533
8310,30.6139
8311,25.3905
8312,26.3485
8313,31.5409
8314,3.6675
8315,31.1681
8316,20.5581
8317,22.7872
8318,46.93
8319,5.2618
8320,26.3924
8321,13.1735
8322,23.3427
8323,51.3523
8324,23.236
8325,10.9539
8326,30.2238
8327,14.5413
8328,7.6698
8329,34.6994
8330,28.5036
8331,13.9327
8332,6.8219
8333,18.0245
8334,21.8481
8335,66.9656
8336,26.9121
8337,25.9587
8338,7.1397
8339,38.5199
8340,24.2722
8341,28.9089
8342,38.5843
8343,8.9498
8344,5.7497
8345,28.6429
8346,10.1437
8347,36.6459
8348,14.8009
8349,15.6294
8350,22.0524
8351,32.784
8352,4.1747
8353,14.5228
8354,60.3321
8355,7.6657
8356,18.8033
8357,18.7548
8358,40.579
8359,20.4763
8360,29.9137
8361,23.3073
8362,38.1295
8363,26.0768
8364,33.6767
8365,19.0176
8366,28.9338
8367,16.5998
8368,19.2379
8369,17.9688
8370,8.2391
8371,24.1632
8372,34.8844
8373,9.2772
8374,25.3147
8375,18.455
8376,27.0555
8377,25.5388
8378,38.0973
8379,28.3443
8380,34.3046
8381,9.7606
8382,33.0929
8383,31.252
8384,16.0869
8385,28.9359
8386,11.7032
8387,30.4571
8388,18.0123
8389,22.6455
8390,20.1728
8391,21.1987
8392,19.2186
8393,12.781
8394,29.0226
8395,21.8947
8396,12.14
8397,35.0242
8398,32.4729
8399,25.4435
8400,11.8606
8401,11.3516
8402,29.8703
8403,11.0978
8404,20.4112
8405,27.7386
8406,24.4399
8407,10.0308
8408,61.9968
8409,5.513
8410,54.9283
8411,27.5154
8412,33.5331
8413,24.1285
8414,5.9624
8415,29.0914
8416,8.675
8417,31.8874
8418,20.9432
8419,17.0316
8420,25.6099
8421,25.1774
8422,29.5047
8423,31.5184
8424,24.22
8425,27.1533
8426,13.4939
8427,21.04
8428,20.5817
8429,26.0793
8430,28.5946
8431,8.9055
8432,9.4058
8433,6.1923
8434,16.847
8435,15.5294
8436,31.2908
8437,22.8307
8438,39.4854
8439,14.9649
8440,12.7158
8441,20.2912
8442,17.1916
8443,29.2802
8444,24.1288
8445,30.1759
8446,34.9993
8447,16.9652
8448,14.3197
8449,21.8489
8450,29.3673
8451,33.131
8452,21.3472
8453,31.5447
8454,8.0181
8455,27.6578
8456,23.7858
8457,6.6845
8458,36.7056
8459,33.2738
8460,28.3199
8461,24.7777
8462,19.4415
8463,28.4666
8464,15.394
8465,27.2004
8466,27.8452
8467,43.2653
8468,24.0775
8469,48.587
8470,32.7567
8471,23.5544
8472,26.2778
8473,22.9749
8474,26.3075
8475,27.6411
8476,22.3069
8477,47.9027
8478,20.3994
8479,29.0578
8480,32.3579
8481,16.8242
8482,7.3149
8483,22.7182
8484,25.3475
8485,40.7814
8486,48.5659
8487,9.2519
8488,17.9285
8489,21.1198
8490,35.9038
8491,19.1749
8492,13.3689
8493,19.7734
8494,27.4584
8495,41.5072
8496,20.04
8497,21.8203
8498,28.6195
8499,25.554
8500,21.909
8501,20.5689
8502,23.0717
8503,21.7221
8504,28.5164
8505,3.9794
8506,21.1201
8507,28.2001
8508,22.1422
8509,11.6477
8510,22.7385
8511,41.9314
8512,24.9305
8513,20.2225
8514,35.8246
8515,22.3051
8516,14.9
8517,16.6312
8518,40.6321
8519,9.3982
8520,25.0343
8521,36.9526
8522,32.9021
8523,30.3217
8524,37.7912
8525,37.9639
8526,33.7779
8527,22.346
8528,31.3568
8529,12.0642
8530,35.5947
8531,24.0911
8532,15.2191
8533,25.816
8534,18.1953
8535,31.0377
8536,17.9603
8537,16.6153
8538,24.4025
8539,30.307
8540,12.5003
8541,25.828
8542,19.3574
8543,10.439
8544,13.1674
8545,22.4504
8546,67.8446
8547,7.2437
8548,14.7445
8549,22.1348
8550,32.168
8551,53.2932
8552,15.6364
8553,10.6981
8554,9.1457
8555,18.7704
8556,8.4097
8557,23.1873
8558,21.4249
8559,28.7255
8560,23.2145
8561,26.522
8562,42.4412
8563,28.621
8564,11.4995
8565,6.5684
8566,11.5497
8567,35.2774
8568,9.2047
8569,23.2397
8570,67.9494
8571,12.9276
8572,60.6077
8573,26.4845
8574,31.5922
8575,13.9334
8576,26.961
8577,63.9125
8578,13.9211
8579,21.5205
8580,17.4928
8581,14.1673
8582,25.0332
8583,16.9245
8584,28.9176
8585,28.5399
8586,44.0587
8587,28.0788
8588,18.8938
8589,24.1934
8590,18.8893
8591,24.6729
8592,25.6998
8593,18.3355
8594,37.3085
8595,36.0746
8596,23.1197
8597,30.9261
8598,15.8872
8599,38.4365
8600,15.5044
8601,26.9423
8602,20.8122
8603,23.8936
8604,29.8958
8605,25.1403
8606,25.3022
8607,21.3782
8608,15.1114
8609,22.2314
8610,24.7537
8611,15.6069
8612,26.981
8613,24.8026
8614,15.6385
8615,13.7771
8616,33.2426
8617,23.4844
8618,23.3734
8619,18.3536
8620,14.1182
8621,34.8418
8622,62.0939
8623,15.988
8624,29.7504
8625,20.1465
8626,18.5112
8627,27.4417
8628,31.5587
8629,27.1427
8630,23.4675
8631,37.4505
8632,56.5749
8633,11.5663
8634,63.4495
8635,19.2261
8636,13.4217
8637,27.4058
8638,8.756
8639,32.7564
8640,12.3325
8641,38.0013
8642,28.8269
8643,15.5854
8644,17.6858
8645,30.9484
8646,23.2141
8647,20.1616
8648,22.2571
8649,22.9518
8650,23.6068
8651,7.3342
8652,10.8181
8653,34.8793
8654,21.8609
8655,23.0558
8656,23.6014
8657,33.3718
8658,16.1689
8659,21.5564
8660,23.7677
8661,15.6591
8662,9.4823
8663,22.4741
8664,7.8837
8665,19.7392
8666,13.3176
8667,29.9812
8668,8.8007
8669,25.9766
8670,24.0579
8671,9.6264
8672,23.3523
8673,22.307
8674,24.0797
8675,18.7132
8676,21.0562
8677,36.3105
8678,18.8062
8679,34.3805
8680,11.2755
8681,28.69
8682,20.7735
8683,30.4916
8684,15.3205
8685,26.3544
8686,5.8213
8687,27.4483
8688,42.5739
8689,61.2965
8690,9.6631
8691,17.3397
8692,7.0411
8693,6.6345
8694,23.382
8695,11.6026
8696,47.1098
8697,31.6852
8698,18.0176
8699,31.951
8700,34.1155
8701,17.024
8702,18.9702
8703,28.9411
8704,20.1988
8705,10.9166
8706,7.6776
8707,23.3715
8708,24.5316
8709,21.8069
8710,29.202
8711,9.1549
8712,21.0376
8713,37.1234
8714,8.829
8715,21.7085
8716,63.0239
8717,33.924
8718,38.4778
8719,32.4027
8720,18.7316
8721,24.3419
8722,24.4496
8723,12.2776
8724,36.4227
8725,14.1436
8726,58.4542
8727,16.4713
8728,18.2958
8729,16.6495
8730,20.8234
8731,12.2921
8732,22.2735
8733,32.3684
8734,22.7387
8735,8.0603
8736,25.401
8737,17.2077
8738,23.9153
8739,22.8991
8740,23.0786
8741,9.0862
8742,24.2965
8743,26.1197
8744,28.2556
8745,22.8675
8746,23.2671
8747,19.571
8748,36.022
8749,9.7658
8750,11.9909
8751,9.0481
8752,31.1082
8753,27.4652
8754,37.5388
8755,36.5183
8756,62.3672
8757,37.536
8758,14.6669
8759,20.6778
8760,22.8519
8761,9.0219
8762,19.9437
8763,13.5711
8764,19.4666
8765,13.3193
8766,8.4941
8767,30.9434
8768,9.5066
8769,18.1702
8770,28.6552
8771,23.9849
8772,35.2614
8773,15.6403
8774,43.7653
8775,28.5992
8776,20.3435
8777,22.9914
8778,24.3776
8779,12.5952
8780,23.6461
8781,41.6282
8782,24.2781
8783,39.0852
8784,8.7511
8785,22.6938
8786,38.0485
8787,18.0233
8788,28.7824
8789,20.0815
8790,19.1231
8791,21.2742
8792,24.3829
8793,15.9129
8794,23.7336
8795,19.8057
8796,22.5956
8797,10.6745
8798,23.3462
8799,96.3934
8800,25.6546
8801,12.056
8802,25.8111
8803,23.1918
8804,7.0234
8805,19.0205
8806,21.6763
8807,15.6032
8808,17.0998
8809,44.4642
8810,10.7516
8811,19.7641
8812,17.113
8813,29.1061
8814,27.8518
8815,27.0718
8816,8.2647
8817,15.6049
8818,13.5502
8819,34.189
8820,21.7141
8821,16.8172
8822,32.6205
8823,31.9144
8824,7.9343
8825,31.453
8826,20.247
8827,39.2616
8828,7.3701
8829,25.5817
8830,22.9926
8831,23.79
8832,16.1405
8833,22.9096
8834,25.1132
8835,19.4312
8836,40.7479
8837,30.6242
8838,26.1436
8839,22.0138
8840,12.7757
8841,27.6452
8842,12.9619
8843,13.7602
8844,34.1808
8845,14.5793
8846,23.3534
8847,20.7104
8848,21.6979
8849,45.7354
8850,30.509
8851,36.889
8852,12.0977
8853,40.242
8854,30.5771
8855,13.5377
8856,21.9707
8857,64.1543
8858,18.7744
8859,13.5135
8860,24.7834
8861,17.8339
8862,20.8413
8863,24.2694
8864,22.6252
8865,19.6406
8866,11.8554
8867,26.7637
8868,63.7622
8869,14.6884
8870,27.3123
8871,28.9425
8872,20.4978
8873,13.2055
8874,12.1237
8875,22.0594
8876,27.4725
8877,9.1783
8878,22.5794
8879,24.3627
8880,5.3027
8881,28.5763
8882,33.021
8883,37.3881
8884,25.1105
8885,31.4349
8886,26.361
8887,23.5845
8888,28.784
8889,15.5105
8890,34.4403
8891,32.7787
8892,23.1926
8893,21.7835
8894,81.803
8895,30.3058
8896,20.7017
8897,35.6515
8898,9.3208
8899,15.2599
8900,42.0617
8901,20.4257
8902,15.5717
8903,21.1556
8904,23.5265
8905,7.5046
8906,27.1715
8907,26.9193
8908,24.9322
8909,9.8
8910,13.835
8911,21.1911
8912,9.5009
8913,6.8578
8914,10.3087
8915,8.8628
8916,13.418
8917,22.4075
8918,27.9043
8919,20.9131
8920,8.9017
8921,13.4646
8922,24.1823
8923,11.5478
8924,10.8084
8925,34.3504
8926,29.838
8927,18.7606
8928,8.7715
8929,24.0569
8930,23.6472
8931,30.9519
8932,23.4239
8933,30.4053
8934,20.77
8935,22.0131
8936,28.8815
8937,27.258
8938,24.3705
8939,9.6772
8940,19.2826
8941,46.5582
8942,22.4519
8943,22.861
8944,27.0123
8945,17.6583
8946,24.8254
8947,14.8941
8948,38.6646
8949,22.8945
8950,35.225
8951,20.6289
8952,28.0987
8953,27.3713
8954,17.2124
8955,27.9501
8956,9.5202
8957,22.487
8958,44.1265
8959,8.7284
8960,8.1585
8961,20.5342
8962,25.601
8963,19.9895
8964,9.2001
8965,11.2016
8966,29.8183
8967,33.8758
8968,26.643
8969,68.7628
8970,19.3095
8971,12.4846
8972,29.8449
8973,22.4143
8974,21.1696
8975,10.6313
8976,28.9271
8977,20.072
8978,35.6966
8979,30.1512
8980,30.2113
8981,38.0639
8982,18.2569
8983,17.525
8984,29.027
8985,26.1541
8986,21.0326
8987,31.611
8988,14.2014
8989,13.4668
8990,36.1349
8991,37.1481
8992,13.2945
8993,9.861
8994,83.8065
8995,30.2406
8996,37.5412
8997,29.1997
8998,15.8336
8999,34.4065
9000,13.6149
9001,11.2324
9002,32.3635
9003,35.3696
9004,25.4424
9005,26.8832
9006,29.1452
9007,21.6888
9008,58.8129
9009,34.0534
9010,18.0877
9011,31.7821
9012,20.1457
9013,10.0388
9014,36.1914
9015,14.8273
9016,18.8057
9017,20.1573
9018,25.5904
9019,8.5907
9020,22.7315
9021,27.4908
9022,37.508
9023,20.7165
9024,56.3922
9025,19.5642
9026,15.608
9027,60.6217
9028,14.5832
9029,9.0279
9030,11.1962
9031,14.678
9032,21.258
9033,20.9098
9034,19.3915
9035,42.6242
9036,28.2963
9037,14.5798
9038,19.436
9039,16.7507
9040,18.839
9041,46.8187
9042,24.8041
9043,18.9658
9044,22.6045
9045,26.6321
9046,31.3611
9047,22.6392
9048,23.8714
9049,19.867
9050,26.1224
9051,27.5313
9052,29.8556
9053,41.4971
9054,28.0317
9055,44.3757
9056,18.8695
9057,32.264
9058,19.8897
9059,22.3525
9060,13.6951
9061,20.755
9062,40.908
9063,29.1553
9064,24.7769
9065,11.7659
9066,32.2342
9067,17.9718
9068,21.5052
9069,19.8628
9070,59.0069
9071,58.9884
9072,57.0975
9073,25.6875
9074,23.9716
9075,31.7787
9076,25.5736
9077,24.9054
9078,20.2117
9079,23.8222
9080,42.9291
9081,27.8965
9082,31.6336
9083,25.9433
9084,8.1385
9085,30.8435
9086,23.6947
9087,14.0082
9088,16.644
9089,17.8837
9090,13.301
9091,8.2207
9092,35.7425
9093,62.7904
9094,20.5117
9095,8.0955
9096,16.323
9097,28.2289
9098,11.7185
9099,23.8105
9100,23.9757
9101,7.5386
9102,17.26
9103,30.4652
9104,24.6998
9105,33.2828
9106,29.3906
9107,20.2113
9108,23.7924
9109,15.7586
9110,24.5032
9111,19.2233
9112,14.1341
9113,21.1871
9114,22.5148
9115,65.6133
9116,12.813
9117,39.6098
9118,20.4045
9119,25.2911
9120,25.2268
9121,26.4015
9122,38.8999
9123,28.5246
9124,15.9123
9125,61.6729
9126,18.1903
9127,25.5654
9128,25.2524
9129,25.9528
9130,12.4909
9131,23.4582
9132,21.6187
9133,20.2676
9134,32.2252
9135,30.6124
9136,18.793
9137,17.846
9138,26.4305
9139,21.4724
9140,10.2862
9141,87.3976
9142,23.1029
9143,12.9705
9144,30.3943
9145,21.8366
9146,29.9942
9147,29.4794
9148,24.5981
9149,27.2033
9150,10.2672
9151,28.0543
9152,28.5885
9153,21.5163
9154,29.4605
9155,33.3696
9156,34.2623
9157,21.4866
9158,26.1013
9159,35.578
9160,32.6812
9161,36.8333
9162,12.8955
9163,21.5974
9164,15.7107
9165,32.3981
9166,30.6271
9167,19.6551
9168,36.966
9169,24.7217
9170,28.1499
9171,59.5678
9172,21.4537
9173,36.9103
9174,22.4957
9175,12.7296
9176,18.2426
9177,8.2289
9178,61.5659
9179,36.5516
9180,13.1652
9181,6.3912
9182,30.7178
9183,26.0299
9184,23.1971
9185,33.1567
9186,34.8913
9187,10.9513
9188,31.5894
9189,30.0162
9190,12.7067
9191,61.0477
9192,59.0776
9193,12.6977
9194,19.6254
9195,8.4905
9196,13.0871
9197,29.0375
9198,37.3908
9199,29.1087
9200,20.1403
9201,13.1314
9202,22.78
9203,15.1214
9204,14.9524
9205,19.4487
9206,15.1839
9207,20.5288
9208,21.0591
9209,24.8544
9210,33.2552
9211,22.8905
9212,35.239
9213,41.5392
9214,14.1178
9215,22.7193
9216,28.8687
9217,40.669
9218,9.0793
9219,28.6476
9220,7.6509
9221,28.7735
9222,16.7529
9223,15.0272
9224,20.1481
9225,21.1116
9226,28.1693
9227,18.8545
9228,23.596
9229,27.3664
9230,24.7578
9231,28.5957
9232,10.3522
9233,26.3576
9234,20.0366
9235,32.0527
9236,27.6965
9237,23.4909
9238,32.3338
9239,19.0386
9240,25.0405
9241,28.6673
9242,36.611
9243,8.8927
9244,17.6977
9245,10.3612
9246,26.8143
9247,35.3494
9248,23.3763
9249,25.4632
9250,12.9848
9251,10.8167
9252,16.8869
9253,30.6067
9254,28.9331
9255,24.572
9256,22.8317
9257,10.3107
9258,61.2118
9259,28.8167
9260,22.6629
9261,21.2116
9262,14.4367
9263,26.3273
9264,17.4684
9265,30.6403
9266,21.1545
9267,7.7268
9268,15.4892
9269,21.0899
9270,23.6648
9271,32.4909
9272,31.9689
9273,20.7247
9274,40.5935
9275,18.4855
9276,20.4359
9277,19.3709
9278,13.3517
9279,13.4897
9280,15.4316
9281,22.661
9282,38.8337
9283,61.6809
9284,37.5499
9285,28.0592
9286,28.3813
9287,24.6479
9288,14.2994
9289,20.2196
9290,29.153
9291,25.9285
9292,24.4606
9293,26.9363
9294,21.7246
9295,19.0175
9296,16.9836
9297,33.7395
9298,24.4945
9299,36.765
9300,24.8069
9301,35.317
9302,17.4494
9303,29.0157
9304,16.9257
9305,33.7613
9306,12.2838
9307,28.8137
9308,22.3921
9309,23.2189
9310,30.6486
9311,24.0428
9312,39.7494
9313,23.549
9314,35.1025
9315,13.5231
9316,9.1689
9317,23.8638
9318,14.0997
9319,19.966
9320,10.3808
9321,19.0831
9322,20.3664
9323,6.7884
9324,13.3143
9325,26.9518
9326,14.4001
9327,22.8242
9328,27.9307
9329,28.4105
9330,21.3158
9331,8.3572
9332,26.2879
9333,8.2713
9334,28.5939
9335,27.1976
9336,16.0718
9337,24.4085
9338,29.5064
9339,23.5485
9340,16.5124
9341,61.7093
9342,39.939
9343,23.757
9344,11.77
9345,16.42
9346,57.6704
9347,23.6268
9348,25.0311
9349,35.5024
9350,20.6343
9351,22.3112
9352,34.2574
9353,7.2322
9354,35.2927
9355,26.9725
9356,21.9333
9357,11.3811
9358,25.0427
9359,13.4521
9360,13.0801
9361,15.6833
9362,37.2299
9363,6.8313
9364,16.2831
9365,25.0931
9366,43.7375
9367,17.3164
9368,31.6184
9369,38.5581
9370,61.1716
9371,26.3727
9372,27.0975
9373,21.0894
9374,28.6824
9375,27.2299
9376,9.6572
9377,30.7179
9378,21.0794
9379,17.561
9380,31.0143
9381,24.283
9382,25.6682
9383,62.1939
9384,12.5958
9385,27.7581
9386,24.3033
9387,14.1273
9388,14.9981
9389,10.9
9390,31.4172
9391,27.0029
9392,7.552
9393,12.2204
9394,24.5096
9395,32.0655
9396,7.4861
9397,51.736
9398,9.2172
9399,34.3398
9400,10.259
9401,20.67
9402,12.0845
9403,30.5036
9404,8.44
9405,15.9034
9406,68.5412
9407,85.6191
9408,13.5515
9409,12.388
9410,62.4433
9411,61.4551
9412,23.8241
9413,54.3641
9414,31.7508
9415,9.879
9416,33.388
9417,14.2895
9418,17.7698
9419,29.0552
9420,9.6986
9421,37.8397
9422,36.568
9423,25.4452
9424,59.9364
9425,12.8782
9426,33.4267
9427,48.448
9428,61.6179
9429,32.0975
9430,20.2396
9431,15.5166
9432,28.8906
9433,28.2783
9434,25.0316
9435,24.087
9436,9.7969
9437,15.2619
9438,29.4295
9439,34.6601
9440,24.0836
9441,33.9886
9442,22.0528
9443,18.7773
9444,21.8623
9445,15.8067
9446,19.1258
9447,64.3995
9448,22.6831
9449,9.2554
9450,22.7217
9451,27.6565
9452,21.9117
9453,28.4356
9454,26.8539
9455,31.9688
9456,16.829
9457,23.9538
9458,5.7581
9459,24.6599
9460,16.9966
9461,23.1608
9462,62.5047
9463,4.3852
9464,35.9634
9465,29.0639
9466,19.7862
9467,15.3332
9468,11.8258
9469,23.6941
9470,19.7361
9471,61.4955
9472,24.9387
9473,9.7347
9474,4.2238
9475,31.1561
9476,22.5611
9477,5.6583
9478,12.8254
9479,17.3066
9480,29.1309
9481,12.8886
9482,12.6393
9483,29.2687
9484,45.029
9485,24.1643
9486,24.8887
9487,8.4265
9488,17.3332
9489,14.0971
9490,8.9264
9491,21.6345
9492,24.0933
9493,26.064
9494,23.6867
9495,40.1349
9496,14.8421
9497,21.6834
9498,26.3853
9499,51.5621
9500,33.8273
9501,6.0479
9502,30.4038
9503,36.1215
9504,32.9797
9505,20.5365
9506,22.3388
9507,23.9429
9508,21.8828
9509,28.0647
9510,15.5164
9511,20.828
9512,30.2881
9513,16.486
9514,26.5403
9515,19.2226
9516,37.9929
9517,26.0825
9518,22.9439
9519,8.6476
9520,23.4158
9521,78.5931
9522,28.583
9523,18.5625
9524,23.6521
9525,27.2845
9526,44.9075
9527,20.2217
9528,28.5498
9529,40.2507
9530,28.3539
9531,12.3894
9532,31.7487
9533,35.2017
9534,22.9007
9535,69.2753
9536,29.3492
9537,24.5636
9538,22.1001
9539,5.8636
9540,11.5744
9541,11.316
9542,12.2222
9543,18.2449
9544,11.293
9545,25.5189
9546,17.6583
9547,36.5304
9548,26.0448
9549,30.7434
9550,31.6194
9551,28.2398
9552,33.9301
9553,30.5252
9554,20.149
9555,12.8614
9556,8.7306
9557,10.5818
9558,28.7362
9559,19.6073
9560,15.9279
9561,23.4008
9562,24.8389
9563,15.9043
9564,17.0525
9565,27.3947
9566,9.4309
9567,38.5947
9568,21.1905
9569,27.4306
9570,11.6406
9571,38.3161
9572,15.4555
9573,44.0189
9574,26.2219
9575,23.5265
9576,30.3254
9577,19.7944
9578,26.4467
9579,22.7407
9580,22.756
9581,26.1991
9582,24.0844
9583,17.0383
9584,16.9459
9585,22.6088
9586,35.7363
9587,26.3255
9588,34.2154
9589,16.6278
9590,16.2563
9591,31.4256
9592,14.0157
9593,19.9538
9594,8.5605
9595,34.9743
9596,29.5496
9597,28.9582
9598,16.1092
9599,31.8215
9600,22.6433
9601,14.1947
9602,27.7647
9603,10.499
9604,24.0697
9605,27.0817
9606,32.8803
9607,7.7856
9608,21.2954
9609,9.1563
9610,31.8334
9611,54.2244
9612,22.8185
9613,21.0547
9614,18.0303
9615,23.3648
9616,10.3669
9617,29.3
9618,31.4471
9619,17.7756
9620,21.9387
9621,20.038
9622,31.8868
9623,41.9448
9624,15.9698
9625,26.4318
9626,26.9892
9627,38.2451
9628,20.5912
9629,17.41
9630,18.543
9631,9.5567
9632,43.1736
9633,32.2797
9634,34.0505
9635,9.5564
9636,28.3489
9637,22.9147
9638,34.8136
9639,30.0411
9640,33.3204
9641,23.1781
9642,10.1234
9643,24.428
9644,30.1691
9645,21.9391
9646,37.5857
9647,27.7391
9648,12.703
9649,9.3895
9650,21.0599
9651,7.1944
9652,27.0467
9653,23.0951
9654,16.1746
9655,20.6891
9656,23.4111
9657,34.916
9658,36.1602
9659,32.8961
9660,21.1534
9661,25.6414
9662,29.0246
9663,37.5532
9664,17.7205
9665,27.4624
9666,19.2988
9667,11.8993
9668,14.8129
9669,37.7899
9670,24.0457
9671,4.4582
9672,12.9252
9673,24.1545
9674,13.7234
9675,23.7303
9676,23.0798
9677,21.0185
9678,21.8155
9679,33.4893
9680,33.3517
9681,35.7951
9682,11.4842
9683,31.8275
9684,33.2396
9685,24.1126
9686,20.5756
9687,21.1128
9688,42.4164
9689,22.7842
9690,26.2545
9691,28.1758
9692,31.985
9693,12.8762
9694,20.278
9695,8.6099
9696,26.6786
9697,30.2712
9698,25.7256
9699,20.1483
9700,10.4189
9701,34.3886
9702,24.8275
9703,32.448
9704,25.9679
9705,12.9665
9706,32.0473
9707,34.0007
9708,14.4846
9709,29.643
9710,23.0189
9711,18.3011
9712,62.2734
9713,19.484
9714,13.0275
9715,22.3445
9716,26.5789
9717,40.8327
9718,15.0516
9719,33.7316
9720,62.683
9721,25.1929
9722,7.0501
9723,29.2859
9724,20.0863
9725,14.9556
9726,3.6063
9727,31.4812
9728,40.8636
9729,8.3371
9730,36.5197
9731,18.1535
9732,45.2639
9733,5.4619
9734,15.1497
9735,66.0396
9736,33.4519
9737,56.5379
9738,24.487
9739,40.1427
9740,36.1129
9741,62.4548
9742,35.9005
9743,16.5856
